id,amount,currency,category,description,date
536,2000,PLN,Praca,Bonus,2026-05-05
537,2000,PLN,Praca,Bonus,2026-05-05
538,2000,PLN,Praca,Bonus,2026-05-05
539,2000,PLN,Praca,Bonus,2026-05-05
540,2000,PLN,Praca,Bonus,2026-05-05
541,2000,PLN,Praca,Bonus,2026-05-05
542,2000,PLN,Praca,Bonus,2026-05-05
543,2000,PLN,Praca,Bonus,2026-05-05
544,2000,PLN,Praca,Bonus,2026-05-05
545,2000,PLN,Praca,Bonus,2026-05-05
546,2000,PLN,Praca,Bonus,2026-05-05
547,2000,PLN,Praca,Bonus,2026-05-05
548,2000,PLN,Praca,Bonus,2026-05-05
549,2000,PLN,Praca,Bonus,2026-05-05
550,2000,PLN,Praca,Bonus,2026-05-05
551,2000,PLN,Praca,Bonus,2026-05-05
552,2000,PLN,Praca,Bonus,2026-05-05
553,2000,PLN,Praca,Bonus,2026-05-05
554,2000,PLN,Praca,Bonus,2026-05-05
555,2000,PLN,Praca,Bonus,2026-05-05
556,2000,PLN,Praca,Bonus,2026-05-05
557,2000,PLN,Praca,Bonus,2026-05-05
558,2000,PLN,Praca,Bonus,2026-05-05
559,2000,PLN,Praca,Bonus,2026-05-05
560,2000,PLN,Praca,Bonus,2026-05-05
561,2000,PLN,Praca,Bonus,2026-05-05
562,2000,PLN,Praca,Bonus,2026-05-05
563,2000,PLN,Praca,Bonus,2026-05-05
564,2000,PLN,Praca,Bonus,2026-05-05
565,2000,PLN,Praca,Bonus,2026-05-05
566,2000,PLN,Praca,Bonus,2026-05-05
567,2000,PLN,Praca,Bonus,2026-05-05
568,2000,PLN,Praca,Bonus,2026-05-05
569,2000,PLN,Praca,Bonus,2026-05-05
570,2000,PLN,Praca,Bonus,2026-05-05
571,2000,PLN,Praca,Bonus,2026-05-05
572,2000,PLN,Praca,Bonus,2026-05-05
573,2000,PLN,Praca,Bonus,2026-05-05
574,2000,PLN,Praca,Bonus,2026-05-05
575,2000,PLN,Praca,Bonus,2026-05-05
576,2000,PLN,Praca,Bonus,2026-05-05
577,2000,PLN,Praca,Bonus,2026-05-05
578,2000,PLN,Praca,Bonus,2026-05-05
579,2000,PLN,Praca,Bonus,2026-05-05
580,2000,PLN,Praca,Bonus,2026-05-05
581,2000,PLN,Praca,Bonus,2026-05-05
582,2000,PLN,Praca,Bonus,2026-05-05
583,2000,PLN,Praca,Bonus,2026-05-05
584,2000,PLN,Praca,Bonus,2026-05-05
585,2000,PLN,Praca,Bonus,2026-05-05
586,2000,PLN,Praca,Bonus,2026-05-05
587,2000,PLN,Praca,Bonus,2026-05-05
588,2000,PLN,Praca,Bonus,2026-05-05
589,2000,PLN,Praca,Bonus,2026-05-05
590,2000,PLN,Praca,Bonus,2026-05-05
591,2000,PLN,Praca,Bonus,2026-05-05
592,2000,PLN,Praca,Bonus,2026-05-05
593,2000,PLN,Praca,Bonus,2026-05-05
594,2000,PLN,Praca,Bonus,2026-05-05
595,100,EUR,Jedzenie,Obiad,2026-05-05
596,100,EUR,Jedzenie,Obiad,2026-05-05
597,100,EUR,Jedzenie,Obiad,2026-05-05
598,100,EUR,Jedzenie,Obiad,2026-05-05
599,100,EUR,Jedzenie,Obiad,2026-05-05
600,100,EUR,Jedzenie,Obiad,2026-05-05
601,100,EUR,Jedzenie,Obiad,2026-05-05
602,100,EUR,Jedzenie,Obiad,2026-05-05
603,100,EUR,Jedzenie,Obiad,2026-05-05
604,100,EUR,Jedzenie,Obiad,2026-05-05
605,100,EUR,Jedzenie,Obiad,2026-05-05
606,100,EUR,Jedzenie,Obiad,2026-05-05
607,100,EUR,Jedzenie,Obiad,2026-05-05
608,100,EUR,Jedzenie,Obiad,2026-05-05
609,100,EUR,Jedzenie,Obiad,2026-05-05
610,100,EUR,Jedzenie,Obiad,2026-05-05
611,100,EUR,Jedzenie,Obiad,2026-05-05
612,100,EUR,Jedzenie,Obiad,2026-05-05
613,100,EUR,Jedzenie,Obiad,2026-05-05
614,100,EUR,Jedzenie,Obiad,2026-05-05
615,100,EUR,Jedzenie,Obiad,2026-05-05
616,100,EUR,Jedzenie,Obiad,2026-05-05
617,100,EUR,Jedzenie,Obiad,2026-05-05
618,100,EUR,Jedzenie,Obiad,2026-05-05
619,100,EUR,Jedzenie,Obiad,2026-05-05
620,100,EUR,Jedzenie,Obiad,2026-05-05
621,100,EUR,Jedzenie,Obiad,2026-05-05
622,100,EUR,Jedzenie,Obiad,2026-05-05
623,100,EUR,Jedzenie,Obiad,2026-05-05
624,100,EUR,Jedzenie,Obiad,2026-05-05
625,100,EUR,Jedzenie,Obiad,2026-05-05
626,100,EUR,Jedzenie,Obiad,2026-05-05
627,100,EUR,Jedzenie,Obiad,2026-05-05
628,100,EUR,Jedzenie,Obiad,2026-05-05
629,100,EUR,Jedzenie,Obiad,2026-05-05
630,100,EUR,Jedzenie,Obiad,2026-05-05
631,100,EUR,Jedzenie,Obiad,2026-05-05
632,100,EUR,Jedzenie,Obiad,2026-05-05
633,100,EUR,Jedzenie,Obiad,2026-05-05
634,100,EUR,Jedzenie,Obiad,2026-05-05
635,100,EUR,Jedzenie,Obiad,2026-05-05
636,100,EUR,Jedzenie,Obiad,2026-05-05
637,100,EUR,Jedzenie,Obiad,2026-05-05
638,100,EUR,Jedzenie,Obiad,2026-05-05
639,100,EUR,Jedzenie,Obiad,2026-05-05
640,100,EUR,Jedzenie,Obiad,2026-05-05
641,100,EUR,Jedzenie,Obiad,2026-05-05
642,100,EUR,Jedzenie,Obiad,2026-05-05
643,100,EUR,Jedzenie,Obiad,2026-05-05
644,100,EUR,Jedzenie,Obiad,2026-05-05
645,100,EUR,Jedzenie,Obiad,2026-05-05
646,100,EUR,Jedzenie,Obiad,2026-05-05
647,100,EUR,Jedzenie,Obiad,2026-05-05
648,100,EUR,Jedzenie,Obiad,2026-05-05
649,100,EUR,Jedzenie,Obiad,2026-05-05
650,100,EUR,Jedzenie,Obiad,2026-05-05
651,100,EUR,Jedzenie,Obiad,2026-05-05
652,100,EUR,Jedzenie,Obiad,2026-05-05
653,100,EUR,Jedzenie,Obiad,2026-05-05
654,100,EUR,Jedzenie,Obiad,2026-05-05
655,100,EUR,Jedzenie,Obiad,2026-05-05
656,100,EUR,Jedzenie,Obiad,2026-05-05
657,100,EUR,Jedzenie,Obiad,2026-05-05
658,100,EUR,Jedzenie,Obiad,2026-05-05
659,100,EUR,Jedzenie,Obiad,2026-05-05
660,100,EUR,Jedzenie,Obiad,2026-05-05
661,100,EUR,Jedzenie,Obiad,2026-05-05
662,100,EUR,Jedzenie,Obiad,2026-05-05
663,100,EUR,Jedzenie,Obiad,2026-05-05
664,100,EUR,Jedzenie,Obiad,2026-05-05
665,100,EUR,Jedzenie,Obiad,2026-05-05
666,100,EUR,Jedzenie,Obiad,2026-05-05
667,100,EUR,Jedzenie,Obiad,2026-05-05
668,100,EUR,Jedzenie,Obiad,2026-05-05
669,100,EUR,Jedzenie,Obiad,2026-05-05
670,100,EUR,Jedzenie,Obiad,2026-05-05
671,100,EUR,Jedzenie,Obiad,2026-05-05
672,100,EUR,Jedzenie,Obiad,2026-05-05
673,100,EUR,Jedzenie,Obiad,2026-05-05
674,100,EUR,Jedzenie,Obiad,2026-05-05
675,100,EUR,Jedzenie,Obiad,2026-05-05
676,100,EUR,Jedzenie,Obiad,2026-05-05
677,100,EUR,Jedzenie,Obiad,2026-05-05
678,100,EUR,Jedzenie,Obiad,2026-05-05
679,100,EUR,Jedzenie,Obiad,2026-05-05
680,100,EUR,Jedzenie,Obiad,2026-05-05
681,100,EUR,Jedzenie,Obiad,2026-05-05
682,100,EUR,Jedzenie,Obiad,2026-05-05
683,100,EUR,Jedzenie,Obiad,2026-05-05
684,100,EUR,Jedzenie,Obiad,2026-05-05
685,100,EUR,Jedzenie,Obiad,2026-05-05
686,100,EUR,Jedzenie,Obiad,2026-05-05
687,100,EUR,Jedzenie,Obiad,2026-05-05
688,100,EUR,Jedzenie,Obiad,2026-05-05
689,100,EUR,Jedzenie,Obiad,2026-05-05
690,100,EUR,Jedzenie,Obiad,2026-05-05
691,100,EUR,Jedzenie,Obiad,2026-05-05
692,100,EUR,Jedzenie,Obiad,2026-05-05
693,100,EUR,Jedzenie,Obiad,2026-05-05
694,-50,USD,Rozrywka,Kino,2026-05-05
695,-50,USD,Rozrywka,Kino,2026-05-05
696,-50,USD,Rozrywka,Kino,2026-05-05
697,-50,USD,Rozrywka,Kino,2026-05-05
698,-50,USD,Rozrywka,Kino,2026-05-05
699,-50,USD,Rozrywka,Kino,2026-05-05
700,-50,USD,Rozrywka,Kino,2026-05-05
701,-50,USD,Rozrywka,Kino,2026-05-05
702,-50,USD,Rozrywka,Kino,2026-05-05
703,-50,USD,Rozrywka,Kino,2026-05-05
704,-50,USD,Rozrywka,Kino,2026-05-05
705,-50,USD,Rozrywka,Kino,2026-05-05
706,-50,USD,Rozrywka,Kino,2026-05-05
707,-50,USD,Rozrywka,Kino,2026-05-05
708,-50,USD,Rozrywka,Kino,2026-05-05
709,-50,USD,Rozrywka,Kino,2026-05-05
710,-50,USD,Rozrywka,Kino,2026-05-05
711,-50,USD,Rozrywka,Kino,2026-05-05
712,-50,USD,Rozrywka,Kino,2026-05-05
713,-50,USD,Rozrywka,Kino,2026-05-05
714,-50,USD,Rozrywka,Kino,2026-05-05
715,-50,USD,Rozrywka,Kino,2026-05-05
716,-50,USD,Rozrywka,Kino,2026-05-05
717,-50,USD,Rozrywka,Kino,2026-05-05
718,-50,USD,Rozrywka,Kino,2026-05-05
719,-50,USD,Rozrywka,Kino,2026-05-05
720,-50,USD,Rozrywka,Kino,2026-05-05
721,-50,USD,Rozrywka,Kino,2026-05-05
722,-50,USD,Rozrywka,Kino,2026-05-05
723,-50,USD,Rozrywka,Kino,2026-05-05
724,-50,USD,Rozrywka,Kino,2026-05-05
725,-50,USD,Rozrywka,Kino,2026-05-05
726,-50,USD,Rozrywka,Kino,2026-05-05
727,-50,USD,Rozrywka,Kino,2026-05-05
728,-50,USD,Rozrywka,Kino,2026-05-05
729,-50,USD,Rozrywka,Kino,2026-05-05
730,-50,USD,Rozrywka,Kino,2026-05-05
731,-50,USD,Rozrywka,Kino,2026-05-05
732,-50,USD,Rozrywka,Kino,2026-05-05
733,-50,USD,Rozrywka,Kino,2026-05-05
734,-50,USD,Rozrywka,Kino,2026-05-05
735,-50,USD,Rozrywka,Kino,2026-05-05
736,-50,USD,Rozrywka,Kino,2026-05-05
737,-50,USD,Rozrywka,Kino,2026-05-05
738,-50,USD,Rozrywka,Kino,2026-05-05
739,-50,USD,Rozrywka,Kino,2026-05-05
740,-50,USD,Rozrywka,Kino,2026-05-05
741,-50,USD,Rozrywka,Kino,2026-05-05
742,-50,USD,Rozrywka,Kino,2026-05-05
743,-50,USD,Rozrywka,Kino,2026-05-05
744,-50,USD,Rozrywka,Kino,2026-05-05
745,-50,USD,Rozrywka,Kino,2026-05-05
746,-50,USD,Rozrywka,Kino,2026-05-05
747,-50,USD,Rozrywka,Kino,2026-05-05
748,-50,USD,Rozrywka,Kino,2026-05-05
749,-50,USD,Rozrywka,Kino,2026-05-05
750,-50,USD,Rozrywka,Kino,2026-05-05
751,-50,USD,Rozrywka,Kino,2026-05-05
752,-50,USD,Rozrywka,Kino,2026-05-05
753,-50,USD,Rozrywka,Kino,2026-05-05
754,-50,USD,Rozrywka,Kino,2026-05-05
755,-50,USD,Rozrywka,Kino,2026-05-05
756,-50,USD,Rozrywka,Kino,2026-05-05
757,-50,USD,Rozrywka,Kino,2026-05-05
758,-50,USD,Rozrywka,Kino,2026-05-05
759,-50,USD,Rozrywka,Kino,2026-05-05
760,-50,USD,Rozrywka,Kino,2026-05-05
761,-50,USD,Rozrywka,Kino,2026-05-05
762,-50,USD,Rozrywka,Kino,2026-05-05
763,-50,USD,Rozrywka,Kino,2026-05-05
764,-50,USD,Rozrywka,Kino,2026-05-05
765,-50,USD,Rozrywka,Kino,2026-05-05
766,-50,USD,Rozrywka,Kino,2026-05-05
767,-50,USD,Rozrywka,Kino,2026-05-05
768,-50,USD,Rozrywka,Kino,2026-05-05
769,-50,USD,Rozrywka,Kino,2026-05-05
770,-50,USD,Rozrywka,Kino,2026-05-05
771,-50,USD,Rozrywka,Kino,2026-05-05
772,-50,USD,Rozrywka,Kino,2026-05-05
773,-50,USD,Rozrywka,Kino,2026-05-05
774,-50,USD,Rozrywka,Kino,2026-05-05
775,-50,USD,Rozrywka,Kino,2026-05-05
776,-50,USD,Rozrywka,Kino,2026-05-05
777,-50,USD,Rozrywka,Kino,2026-05-05
778,-50,USD,Rozrywka,Kino,2026-05-05
779,-50,USD,Rozrywka,Kino,2026-05-05
780,-50,USD,Rozrywka,Kino,2026-05-05
781,-50,USD,Rozrywka,Kino,2026-05-05
782,-50,USD,Rozrywka,Kino,2026-05-05
783,-50,USD,Rozrywka,Kino,2026-05-05
784,-50,USD,Rozrywka,Kino,2026-05-05
785,-50,USD,Rozrywka,Kino,2026-05-05
786,-50,USD,Rozrywka,Kino,2026-05-05
787,-50,USD,Rozrywka,Kino,2026-05-05
788,-50,USD,Rozrywka,Kino,2026-05-05
789,-50,USD,Rozrywka,Kino,2026-05-05
790,-50,USD,Rozrywka,Kino,2026-05-05
791,-50,USD,Rozrywka,Kino,2026-05-05
792,-50,USD,Rozrywka,Kino,2026-05-05
793,2000,PLN,Praca,Bonus,2026-05-05
794,2000,PLN,Praca,Bonus,2026-05-05
795,2000,PLN,Praca,Bonus,2026-05-05
796,2000,PLN,Praca,Bonus,2026-05-05
797,2000,PLN,Praca,Bonus,2026-05-05
798,2000,PLN,Praca,Bonus,2026-05-05
799,2000,PLN,Praca,Bonus,2026-05-05
800,2000,PLN,Praca,Bonus,2026-05-05
801,2000,PLN,Praca,Bonus,2026-05-05
802,2000,PLN,Praca,Bonus,2026-05-05
803,2000,PLN,Praca,Bonus,2026-05-05
804,2000,PLN,Praca,Bonus,2026-05-05
805,2000,PLN,Praca,Bonus,2026-05-05
806,2000,PLN,Praca,Bonus,2026-05-05
807,2000,PLN,Praca,Bonus,2026-05-05
808,2000,PLN,Praca,Bonus,2026-05-05
809,2000,PLN,Praca,Bonus,2026-05-05
810,2000,PLN,Praca,Bonus,2026-05-05
811,2000,PLN,Praca,Bonus,2026-05-05
812,2000,PLN,Praca,Bonus,2026-05-05
813,2000,PLN,Praca,Bonus,2026-05-05
814,2000,PLN,Praca,Bonus,2026-05-05
815,2000,PLN,Praca,Bonus,2026-05-05
816,2000,PLN,Praca,Bonus,2026-05-05
817,2000,PLN,Praca,Bonus,2026-05-05
818,2000,PLN,Praca,Bonus,2026-05-05
819,2000,PLN,Praca,Bonus,2026-05-05
820,2000,PLN,Praca,Bonus,2026-05-05
821,2000,PLN,Praca,Bonus,2026-05-05
822,2000,PLN,Praca,Bonus,2026-05-05
823,2000,PLN,Praca,Bonus,2026-05-05
824,2000,PLN,Praca,Bonus,2026-05-05
825,2000,PLN,Praca,Bonus,2026-05-05
826,2000,PLN,Praca,Bonus,2026-05-05
827,2000,PLN,Praca,Bonus,2026-05-05
828,2000,PLN,Praca,Bonus,2026-05-05
829,2000,PLN,Praca,Bonus,2026-05-05
830,2000,PLN,Praca,Bonus,2026-05-05
831,2000,PLN,Praca,Bonus,2026-05-05
832,2000,PLN,Praca,Bonus,2026-05-05
833,2000,PLN,Praca,Bonus,2026-05-05
834,2000,PLN,Praca,Bonus,2026-05-05
835,2000,PLN,Praca,Bonus,2026-05-05
836,2000,PLN,Praca,Bonus,2026-05-05
837,2000,PLN,Praca,Bonus,2026-05-05
838,2000,PLN,Praca,Bonus,2026-05-05
839,2000,PLN,Praca,Bonus,2026-05-05
840,2000,PLN,Praca,Bonus,2026-05-05
841,2000,PLN,Praca,Bonus,2026-05-05
842,2000,PLN,Praca,Bonus,2026-05-05
843,2000,PLN,Praca,Bonus,2026-05-05
844,2000,PLN,Praca,Bonus,2026-05-05
845,2000,PLN,Praca,Bonus,2026-05-05
846,2000,PLN,Praca,Bonus,2026-05-05
847,2000,PLN,Praca,Bonus,2026-05-05
848,2000,PLN,Praca,Bonus,2026-05-05
849,2000,PLN,Praca,Bonus,2026-05-05
850,2000,PLN,Praca,Bonus,2026-05-05
851,2000,PLN,Praca,Bonus,2026-05-05
852,2000,PLN,Praca,Bonus,2026-05-05
853,2000,PLN,Praca,Bonus,2026-05-05
854,2000,PLN,Praca,Bonus,2026-05-05
855,2000,PLN,Praca,Bonus,2026-05-05
856,2000,PLN,Praca,Bonus,2026-05-05
857,2000,PLN,Praca,Bonus,2026-05-05
858,2000,PLN,Praca,Bonus,2026-05-05
859,2000,PLN,Praca,Bonus,2026-05-05
860,2000,PLN,Praca,Bonus,2026-05-05
861,2000,PLN,Praca,Bonus,2026-05-05
862,2000,PLN,Praca,Bonus,2026-05-05
863,2000,PLN,Praca,Bonus,2026-05-05
864,2000,PLN,Praca,Bonus,2026-05-05
865,2000,PLN,Praca,Bonus,2026-05-05
866,2000,PLN,Praca,Bonus,2026-05-05
867,2000,PLN,Praca,Bonus,2026-05-05
868,2000,PLN,Praca,Bonus,2026-05-05
869,2000,PLN,Praca,Bonus,2026-05-05
870,2000,PLN,Praca,Bonus,2026-05-05
871,2000,PLN,Praca,Bonus,2026-05-05
872,2000,PLN,Praca,Bonus,2026-05-05
873,2000,PLN,Praca,Bonus,2026-05-05
874,2000,PLN,Praca,Bonus,2026-05-05
875,2000,PLN,Praca,Bonus,2026-05-05
876,2000,PLN,Praca,Bonus,2026-05-05
877,2000,PLN,Praca,Bonus,2026-05-05
878,2000,PLN,Praca,Bonus,2026-05-05
879,2000,PLN,Praca,Bonus,2026-05-05
880,2000,PLN,Praca,Bonus,2026-05-05
881,2000,PLN,Praca,Bonus,2026-05-05
882,2000,PLN,Praca,Bonus,2026-05-05
883,2000,PLN,Praca,Bonus,2026-05-05
884,2000,PLN,Praca,Bonus,2026-05-05
885,2000,PLN,Praca,Bonus,2026-05-05
886,2000,PLN,Praca,Bonus,2026-05-05
887,2000,PLN,Praca,Bonus,2026-05-05
888,2000,PLN,Praca,Bonus,2026-05-05
889,2000,PLN,Praca,Bonus,2026-05-05
890,2000,PLN,Praca,Bonus,2026-05-05
891,2000,PLN,Praca,Bonus,2026-05-05
892,100,EUR,Jedzenie,Obiad,2026-05-05
893,100,EUR,Jedzenie,Obiad,2026-05-05
894,100,EUR,Jedzenie,Obiad,2026-05-05
895,100,EUR,Jedzenie,Obiad,2026-05-05
896,100,EUR,Jedzenie,Obiad,2026-05-05
897,100,EUR,Jedzenie,Obiad,2026-05-05
898,100,EUR,Jedzenie,Obiad,2026-05-05
899,100,EUR,Jedzenie,Obiad,2026-05-05
900,100,EUR,Jedzenie,Obiad,2026-05-05
901,100,EUR,Jedzenie,Obiad,2026-05-05
902,100,EUR,Jedzenie,Obiad,2026-05-05
903,100,EUR,Jedzenie,Obiad,2026-05-05
904,100,EUR,Jedzenie,Obiad,2026-05-05
905,100,EUR,Jedzenie,Obiad,2026-05-05
906,100,EUR,Jedzenie,Obiad,2026-05-05
907,100,EUR,Jedzenie,Obiad,2026-05-05
908,100,EUR,Jedzenie,Obiad,2026-05-05
909,100,EUR,Jedzenie,Obiad,2026-05-05
910,100,EUR,Jedzenie,Obiad,2026-05-05
911,100,EUR,Jedzenie,Obiad,2026-05-05
912,100,EUR,Jedzenie,Obiad,2026-05-05
913,100,EUR,Jedzenie,Obiad,2026-05-05
914,100,EUR,Jedzenie,Obiad,2026-05-05
915,100,EUR,Jedzenie,Obiad,2026-05-05
916,100,EUR,Jedzenie,Obiad,2026-05-05
917,100,EUR,Jedzenie,Obiad,2026-05-05
918,100,EUR,Jedzenie,Obiad,2026-05-05
919,100,EUR,Jedzenie,Obiad,2026-05-05
920,100,EUR,Jedzenie,Obiad,2026-05-05
921,100,EUR,Jedzenie,Obiad,2026-05-05
922,100,EUR,Jedzenie,Obiad,2026-05-05
923,100,EUR,Jedzenie,Obiad,2026-05-05
924,100,EUR,Jedzenie,Obiad,2026-05-05
925,100,EUR,Jedzenie,Obiad,2026-05-05
926,100,EUR,Jedzenie,Obiad,2026-05-05
927,100,EUR,Jedzenie,Obiad,2026-05-05
928,100,EUR,Jedzenie,Obiad,2026-05-05
929,100,EUR,Jedzenie,Obiad,2026-05-05
930,100,EUR,Jedzenie,Obiad,2026-05-05
931,100,EUR,Jedzenie,Obiad,2026-05-05
932,100,EUR,Jedzenie,Obiad,2026-05-05
933,100,EUR,Jedzenie,Obiad,2026-05-05
934,100,EUR,Jedzenie,Obiad,2026-05-05
935,100,EUR,Jedzenie,Obiad,2026-05-05
936,100,EUR,Jedzenie,Obiad,2026-05-05
937,100,EUR,Jedzenie,Obiad,2026-05-05
938,100,EUR,Jedzenie,Obiad,2026-05-05
939,100,EUR,Jedzenie,Obiad,2026-05-05
940,100,EUR,Jedzenie,Obiad,2026-05-05
941,100,EUR,Jedzenie,Obiad,2026-05-05
942,100,EUR,Jedzenie,Obiad,2026-05-05
943,100,EUR,Jedzenie,Obiad,2026-05-05
944,100,EUR,Jedzenie,Obiad,2026-05-05
945,100,EUR,Jedzenie,Obiad,2026-05-05
946,100,EUR,Jedzenie,Obiad,2026-05-05
947,100,EUR,Jedzenie,Obiad,2026-05-05
948,100,EUR,Jedzenie,Obiad,2026-05-05
949,100,EUR,Jedzenie,Obiad,2026-05-05
950,100,EUR,Jedzenie,Obiad,2026-05-05
951,100,EUR,Jedzenie,Obiad,2026-05-05
952,100,EUR,Jedzenie,Obiad,2026-05-05
953,100,EUR,Jedzenie,Obiad,2026-05-05
954,100,EUR,Jedzenie,Obiad,2026-05-05
955,100,EUR,Jedzenie,Obiad,2026-05-05
956,100,EUR,Jedzenie,Obiad,2026-05-05
957,100,EUR,Jedzenie,Obiad,2026-05-05
958,100,EUR,Jedzenie,Obiad,2026-05-05
959,100,EUR,Jedzenie,Obiad,2026-05-05
960,100,EUR,Jedzenie,Obiad,2026-05-05
961,100,EUR,Jedzenie,Obiad,2026-05-05
962,100,EUR,Jedzenie,Obiad,2026-05-05
963,100,EUR,Jedzenie,Obiad,2026-05-05
964,100,EUR,Jedzenie,Obiad,2026-05-05
965,100,EUR,Jedzenie,Obiad,2026-05-05
966,100,EUR,Jedzenie,Obiad,2026-05-05
967,100,EUR,Jedzenie,Obiad,2026-05-05
968,100,EUR,Jedzenie,Obiad,2026-05-05
969,100,EUR,Jedzenie,Obiad,2026-05-05
970,100,EUR,Jedzenie,Obiad,2026-05-05
971,100,EUR,Jedzenie,Obiad,2026-05-05
972,100,EUR,Jedzenie,Obiad,2026-05-05
973,100,EUR,Jedzenie,Obiad,2026-05-05
974,100,EUR,Jedzenie,Obiad,2026-05-05
975,100,EUR,Jedzenie,Obiad,2026-05-05
976,100,EUR,Jedzenie,Obiad,2026-05-05
977,100,EUR,Jedzenie,Obiad,2026-05-05
978,100,EUR,Jedzenie,Obiad,2026-05-05
979,100,EUR,Jedzenie,Obiad,2026-05-05
980,100,EUR,Jedzenie,Obiad,2026-05-05
981,100,EUR,Jedzenie,Obiad,2026-05-05
982,100,EUR,Jedzenie,Obiad,2026-05-05
983,100,EUR,Jedzenie,Obiad,2026-05-05
984,100,EUR,Jedzenie,Obiad,2026-05-05
985,100,EUR,Jedzenie,Obiad,2026-05-05
986,100,EUR,Jedzenie,Obiad,2026-05-05
987,100,EUR,Jedzenie,Obiad,2026-05-05
988,100,EUR,Jedzenie,Obiad,2026-05-05
989,100,EUR,Jedzenie,Obiad,2026-05-05
990,100,EUR,Jedzenie,Obiad,2026-05-05
991,-50,USD,Rozrywka,Kino,2026-05-05
992,-50,USD,Rozrywka,Kino,2026-05-05
993,-50,USD,Rozrywka,Kino,2026-05-05
994,-50,USD,Rozrywka,Kino,2026-05-05
995,-50,USD,Rozrywka,Kino,2026-05-05
996,-50,USD,Rozrywka,Kino,2026-05-05
997,-50,USD,Rozrywka,Kino,2026-05-05
998,-50,USD,Rozrywka,Kino,2026-05-05
999,-50,USD,Rozrywka,Kino,2026-05-05
1000,-50,USD,Rozrywka,Kino,2026-05-05
1001,-50,USD,Rozrywka,Kino,2026-05-05
1002,-50,USD,Rozrywka,Kino,2026-05-05
1003,-50,USD,Rozrywka,Kino,2026-05-05
1004,-50,USD,Rozrywka,Kino,2026-05-05
1005,-50,USD,Rozrywka,Kino,2026-05-05
1006,-50,USD,Rozrywka,Kino,2026-05-05
1007,-50,USD,Rozrywka,Kino,2026-05-05
1008,-50,USD,Rozrywka,Kino,2026-05-05
1009,-50,USD,Rozrywka,Kino,2026-05-05
1010,-50,USD,Rozrywka,Kino,2026-05-05
1011,-50,USD,Rozrywka,Kino,2026-05-05
1012,-50,USD,Rozrywka,Kino,2026-05-05
1013,-50,USD,Rozrywka,Kino,2026-05-05
1014,-50,USD,Rozrywka,Kino,2026-05-05
1015,-50,USD,Rozrywka,Kino,2026-05-05
1016,-50,USD,Rozrywka,Kino,2026-05-05
1017,-50,USD,Rozrywka,Kino,2026-05-05
1018,-50,USD,Rozrywka,Kino,2026-05-05
1019,-50,USD,Rozrywka,Kino,2026-05-05
1020,-50,USD,Rozrywka,Kino,2026-05-05
1021,-50,USD,Rozrywka,Kino,2026-05-05
1022,-50,USD,Rozrywka,Kino,2026-05-05
1023,-50,USD,Rozrywka,Kino,2026-05-05
1024,-50,USD,Rozrywka,Kino,2026-05-05
1025,-50,USD,Rozrywka,Kino,2026-05-05
1026,-50,USD,Rozrywka,Kino,2026-05-05
1027,-50,USD,Rozrywka,Kino,2026-05-05
1028,-50,USD,Rozrywka,Kino,2026-05-05
1029,-50,USD,Rozrywka,Kino,2026-05-05
1030,-50,USD,Rozrywka,Kino,2026-05-05
1031,-50,USD,Rozrywka,Kino,2026-05-05
1032,-50,USD,Rozrywka,Kino,2026-05-05
1033,-50,USD,Rozrywka,Kino,2026-05-05
1034,-50,USD,Rozrywka,Kino,2026-05-05
1035,-50,USD,Rozrywka,Kino,2026-05-05
1036,-50,USD,Rozrywka,Kino,2026-05-05
1037,-50,USD,Rozrywka,Kino,2026-05-05
1038,-50,USD,Rozrywka,Kino,2026-05-05
1039,-50,USD,Rozrywka,Kino,2026-05-05
1040,-50,USD,Rozrywka,Kino,2026-05-05
1041,-50,USD,Rozrywka,Kino,2026-05-05
1042,-50,USD,Rozrywka,Kino,2026-05-05
1043,-50,USD,Rozrywka,Kino,2026-05-05
1044,-50,USD,Rozrywka,Kino,2026-05-05
1045,-50,USD,Rozrywka,Kino,2026-05-05
1046,-50,USD,Rozrywka,Kino,2026-05-05
1047,-50,USD,Rozrywka,Kino,2026-05-05
1048,-50,USD,Rozrywka,Kino,2026-05-05
1049,-50,USD,Rozrywka,Kino,2026-05-05
1050,-50,USD,Rozrywka,Kino,2026-05-05
1051,-50,USD,Rozrywka,Kino,2026-05-05
1052,-50,USD,Rozrywka,Kino,2026-05-05
1053,-50,USD,Rozrywka,Kino,2026-05-05
1054,-50,USD,Rozrywka,Kino,2026-05-05
1055,-50,USD,Rozrywka,Kino,2026-05-05
1056,-50,USD,Rozrywka,Kino,2026-05-05
1057,-50,USD,Rozrywka,Kino,2026-05-05
1058,-50,USD,Rozrywka,Kino,2026-05-05
1059,-50,USD,Rozrywka,Kino,2026-05-05
1060,-50,USD,Rozrywka,Kino,2026-05-05
1061,-50,USD,Rozrywka,Kino,2026-05-05
1062,-50,USD,Rozrywka,Kino,2026-05-05
1063,-50,USD,Rozrywka,Kino,2026-05-05
1064,-50,USD,Rozrywka,Kino,2026-05-05
1065,-50,USD,Rozrywka,Kino,2026-05-05
1066,-50,USD,Rozrywka,Kino,2026-05-05
1067,-50,USD,Rozrywka,Kino,2026-05-05
1068,-50,USD,Rozrywka,Kino,2026-05-05
